天猫_至信烟具专营店,天猫,至信烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9364,6023,4240,4986,3988,2651,3470,3497,1578,3907,12506,2203,16733,7525,10551,14646,19169,6198,5176,5841,12577,12429,16338,37220,
天猫_名爵烟具旗舰店,天猫,名爵烟具旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,1560,176,0,0,0,408,0,0,0,0,0,0,585,851,4297,890,0,2077,0,1049,0,1043,822,3297,5423,2603,921,584,743,265,0,235,154,1407,0,668,
天猫_奇蚁卖场旗舰店,天猫,奇蚁卖场旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,47227,33429,66641,66959,88802.3,71318,156107,138168,111844,130792,127687,128015,0,0,0,0,0,0,0,0,0,0,0,69196,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_天猫国际时尚范,天猫,天猫国际时尚范,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,53627,66883,73293,19682,86846,119607,58735,118895,70453,85239,0,0,0,0,0,0,0,0,103398,0,0,0,118725,71714,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_亿牧烟具专营店,天猫,亿牧烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,232,150,0,0,0,0,0,0,0,0,0,0,327,108,176,157,0,254,462,404,303,371,167,0,379,695,705,443,708,419,547,552,62,0,0,375,654,157,388,620,408,478,378,303,219,408,503,2936,
天猫_天猫国际自营时尚范,天猫,天猫国际自营时尚范,未授权店铺,未授权店铺,未授权店铺,无,无,无,61237,0,0,0,0,0,0,0,0,0,0,0,0,73228,0,19373,68349.33,0,42961,0,0,0,98066,95357,0,893,13261,0,0,60558,0,135305,145906,0,0,0,4042,8740,11078,9641,9192,2205,0,0,0,0,1020,1224,
天猫_RAKUTEN海外旗舰店,天猫,Rakuten海外旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,4020,2468,14577,10776,23725.3,1299,926,0,0,2735,3312,0,5475,9013,7852,1573,6059,7714,0,2592,0,0,0,2922,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_ZIPPO弘安专卖店,天猫,zippo弘安专卖店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,23123.83,16679.76,17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_ZIPPO仰光专卖店,天猫,zippo仰光专卖店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20902,12350,12615.01,9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,0,168913.73,0,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_天猫国际自营全球超级店,天猫,天猫国际自营全球超级店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,32281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53561,0,69512,59775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_KAGAYAKEEP海外专营店,天猫,kagayakeep海外专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,4334,6968,2372,5456,1503,6150,1624,0,0,2721,4525,0,13112,14624,7228,4736,1658,4734,0,1194,0,0,0,4077,4739,4934,672,22416,18818,22139,7560,12860,5999,19360,253793,60361,
天猫_雷蒙顿旗舰店,天猫,雷蒙顿旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,5912,3298,0,1187,2306,0,0,2969,2760,0,1594,2897,2825,3153,2528,4117,0,3019,293,0,0,2439,74,128,42,181,73,0,4589,22505,5228,2969,2705,1940,
天猫_逸尚旗舰店,天猫,逸尚旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,689,0,0,0,0,0,0,0,0,0,0,0,1302,1238,1498,1387,0,193,108,0,0,632,387,0,628,715,2240,606,1076,1194,774,1084,0,0,847,1653,18741,5512,3354,3877,4754,4585,2462,878,1030,1581,1142,865,
天猫_顶盛ZIPPO企业店,天猫,顶盛zippo企业店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_海购烟具店,天猫,海购烟具店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_聚实惠户外专营店,天猫,聚实惠户外专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,210,105,866,132,0,0,0,0,0,0,0,0,223,418,412,308,216,0,0,0,308,0,0,281,925,1020,829,718,835,1072,0,403,383,843,558,1157,
天猫_SAVINELLI沙芬旗舰店,天猫,savinelli沙芬旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,1344,840,0,2520,672,1680,1680,1680,1848,0,1680,0,0,0,336,0,0,0,0,0,2184,2016,3024,4368,3363,3034,2016,
天猫_豹克旗舰店,天猫,豹克旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,60,90,0,0,47,58,14,0,0,0,0,0,0,0,0,534,474,1156,764,991,771,613,334,0,0,117,0,
天猫_ZIPPO冠卿专卖店,天猫,Zippo冠卿专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150100,140432,39467,19621,42980,14007,0,0,11085,0,12042,0,79880,19448.52,11525.7,101027.01,219580.78,381353,224800,122711,103149,149374,125438,148828,
天猫_宝珠山烟具专营店,天猫,宝珠山烟具专营店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,5003,18000,2440,0,0,0,0,0,9701,0,203591,94612,58937,115841,73796,79580,52641,39218,32464,17018,20808,8841,
天猫_ZIPPO铁胜专卖店,天猫,zippo铁胜专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71142,69955.4,62743.82,8076,4229,2872,0,224,0,0,0,0,36953,90058,39530,6996,7217,7993,11065,58871,62939,11722,88331,182580,
天猫_ZIPPO火机苏宁自营店,天猫,Zippo火机苏宁自营店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438000,521000,361225,85430,0,0,0,2427,0,0,0,0,102935,168167,228202,196874,266341,297539,188545,142901,194137,147582,135203,88207,
天猫_ZIPPO萧发专卖店,天猫,ZIPPO萧发专卖店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21680,10654,0,0,54831.8,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_坤创烟具专营店,天猫,坤创烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71112,27744,19526,13496,12076,13939,0,0,0,0,0,0,68624,52332,64994,81054,21714,17865,33594,13986,11312,83531,99244,78124,
天猫_ZIPPO精选正品店,天猫,zippo精选正品店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33148,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_马克图布旗舰店,天猫,马克图布旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6470,6151,0,0,22212,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_越能烟具专营店,天猫,越能烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60830,0,0,0,10642,13934,0,0,0,0,0,0,235605,120066,168008,151100,161196,167087,164040,119973,138645,169729,160451,104065,
